,Kecamatan,Kecamatan Latitude,Kecamatan Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,CENGKARENG,-6.1490933,106.73478100000001,XXI Puri Indah Mall,-6.151018337252608,106.73398277361841,Movie Theater
1,CENGKARENG,-6.1490933,106.73478100000001,Studio 29,-6.146642554033565,106.73227380822982,Music Venue
2,CENGKARENG,-6.1490933,106.73478100000001,Laut Dadap,-6.148721908253163,106.73294036575736,Harbor / Marina
3,CENGKARENG,-6.1490933,106.73478100000001,Family Mart City Park Apartement,-6.146726144996763,106.73564142165156,Night Market
4,CENGKARENG,-6.1490933,106.73478100000001,Mie Baso,-6.149799,106.730642,Restaurant
5,CENGKARENG,-6.1490933,106.73478100000001,bebek penyet ayu ros,-6.152406215667725,106.73737335205078,Diner
6,GROGOL PETAMBURAN,-6.1641878,106.7883166,RM Sinar Minang,-6.166565812626671,106.7864625849273,Indonesian Restaurant
7,GROGOL PETAMBURAN,-6.1641878,106.7883166,Bakmi Aloi,-6.162658654487163,106.79108901264827,Noodle House
8,GROGOL PETAMBURAN,-6.1641878,106.7883166,Bakmi Ayam Acang,-6.165009242200759,106.79137602792542,Noodle House
9,GROGOL PETAMBURAN,-6.1641878,106.7883166,Bakmie Keriting Siantar 36,-6.165403288065724,106.791395349703,Chinese Restaurant
10,GROGOL PETAMBURAN,-6.1641878,106.7883166,Mie Ayam Uban,-6.1642084,106.79055,Noodle House
11,GROGOL PETAMBURAN,-6.1641878,106.7883166,RM Sinar Minang - Masakan Padang,-6.166589437513066,106.78644965119894,Indonesian Restaurant
12,GROGOL PETAMBURAN,-6.1641878,106.7883166,Rāā Čhā Suki & Barbeque,-6.168249058058877,106.78643448321257,Asian Restaurant
13,GROGOL PETAMBURAN,-6.1641878,106.7883166,Tea Garden,-6.167700522140421,106.78636312652057,Asian Restaurant
14,GROGOL PETAMBURAN,-6.1641878,106.7883166,Mie Ahok (Dempo palembang),-6.164222,106.790695,Noodle House
15,GROGOL PETAMBURAN,-6.1641878,106.7883166,Hotel 88,-6.16601602517947,106.79093128067676,Hotel
16,GROGOL PETAMBURAN,-6.1641878,106.7883166,KFC,-6.16379053579197,106.78648383277057,Fast Food Restaurant
17,GROGOL PETAMBURAN,-6.1641878,106.7883166,Feodora Hotel,-6.165914467789385,106.78991468691974,Hotel
18,GROGOL PETAMBURAN,-6.1641878,106.7883166,Stasiun Grogol,-6.16213051154493,106.78935011106918,Train Station
19,GROGOL PETAMBURAN,-6.1641878,106.7883166,Burket,-6.161827111436931,106.79171883850461,Snack Place
20,GROGOL PETAMBURAN,-6.1641878,106.7883166,QQ Kopitiam,-6.167588134589359,106.78644350906166,Asian Restaurant
21,GROGOL PETAMBURAN,-6.1641878,106.7883166,Gramedia,-6.168193360878381,106.78648898292506,Bookstore
22,GROGOL PETAMBURAN,-6.1641878,106.7883166,Burger King,-6.168517772471848,106.78722363400212,Fast Food Restaurant
23,GROGOL PETAMBURAN,-6.1641878,106.7883166,Hotel Ciputra Jakarta,-6.167911425956755,106.78699707447137,Hotel
24,GROGOL PETAMBURAN,-6.1641878,106.7883166,The Coffee Bean & Tea Leaf,-6.166233316363587,106.78545900698283,Coffee Shop
25,GROGOL PETAMBURAN,-6.1641878,106.7883166,Es Shanghai,-6.161030834287639,106.78710933124002,Chinese Restaurant
26,GROGOL PETAMBURAN,-6.1641878,106.7883166,Pizza Hut,-6.167680981441795,106.78738832473755,Pizza Place
27,GROGOL PETAMBURAN,-6.1641878,106.7883166,Playground FSRD Trisakti,-6.167638342790923,106.78971299685035,Playground
28,GROGOL PETAMBURAN,-6.1641878,106.7883166,V-Posture Fitness & Spa Hotel Ciputra,-6.168071598502789,106.78688779034053,Gym
29,GROGOL PETAMBURAN,-6.1641878,106.7883166,Starbucks,-6.1684139962649205,106.78709288475147,Coffee Shop
30,GROGOL PETAMBURAN,-6.1641878,106.7883166,Ayam Goreng Tiga Rasa,-6.164275322587215,106.79229721745021,Fried Chicken Joint
31,GROGOL PETAMBURAN,-6.1641878,106.7883166,Imperial Kitchen,-6.16845571969376,106.78711021278002,Chinese Restaurant
32,GROGOL PETAMBURAN,-6.1641878,106.7883166,D'Cost Seafood,-6.168142415389304,106.78642875114146,Seafood Restaurant
33,GROGOL PETAMBURAN,-6.1641878,106.7883166,Sushi Kiosk,-6.167783790342993,106.78635703642225,Sushi Restaurant
34,GROGOL PETAMBURAN,-6.1641878,106.7883166,PHX Foodcourt,-6.166030043306634,106.79199790087024,Food Court
35,GROGOL PETAMBURAN,-6.1641878,106.7883166,Pizza Hut,-6.167778958042726,106.78636444743395,Pizza Place
36,GROGOL PETAMBURAN,-6.1641878,106.7883166,Rumah Sakit Royal Taruma,-6.166251896001862,106.78549492843196,Hospital
37,GROGOL PETAMBURAN,-6.1641878,106.7883166,Waroenk Kito,-6.165598008478288,106.79135158681608,Asian Restaurant
38,GROGOL PETAMBURAN,-6.1641878,106.7883166,Depot Surabaya,-6.1643006133049845,106.79198781486694,Indonesian Restaurant
39,GROGOL PETAMBURAN,-6.1641878,106.7883166,J.Co Donuts & Coffee,-6.168458675243918,106.78722427550645,Donut Shop
40,GROGOL PETAMBURAN,-6.1641878,106.7883166,Skydining Grogol,-6.168295369773191,106.78873045087529,Plaza
41,KALI DERES,-6.1343,106.7058,Ayam Cendrawasih Citra Garden 2 (NEW),-6.138322943438788,106.70495268847893,Fried Chicken Joint
42,KALI DERES,-6.1343,106.7058,Pempek Palembang 21,-6.137413693889338,106.70274565571746,Indonesian Restaurant
43,KALI DERES,-6.1343,106.7058,Soto Mie Khas Bogor,-6.132294913089237,106.70974817967685,Noodle House
44,KALI DERES,-6.1343,106.7058,Bakmi Karet Mangga Besar,-6.13159595941214,106.70866246256556,Noodle House
45,KALI DERES,-6.1343,106.7058,Pujasera,-6.130676731054951,106.70382429587744,Food Court
46,KALI DERES,-6.1343,106.7058,Indomaret,-6.137229070901434,106.70624833590733,Convenience Store
47,KALI DERES,-6.1343,106.7058,Lotteria,-6.131090376451899,106.7039967934933,Fast Food Restaurant
48,KALI DERES,-6.1343,106.7058,Lotte Mart,-6.131510132893325,106.70391041763642,Supermarket
49,KEBON JERUK,-6.19257205,106.76972549999999,Museum Of Modern And Contemporary Art In Nusantara (Museum Macan),-6.191081179699565,106.76790295250308,Art Museum
50,KEBON JERUK,-6.19257205,106.76972549999999,Bale Dahar : Masakan Indonesia,-6.193782351971153,106.76893710910173,Asian Restaurant
51,KEBON JERUK,-6.19257205,106.76972549999999,Kedungsari,-6.19037915985533,106.76679136635825,Juice Bar
52,KEBON JERUK,-6.19257205,106.76972549999999,Kebun Jeruk Baru blok A,-6.19295788458038,106.77281217643208,Park
53,KEBON JERUK,-6.19257205,106.76972549999999,Tuttonero,-6.194803470057611,106.76902434643247,Café
54,KEBON JERUK,-6.19257205,106.76972549999999,Bale Dahar,-6.193889774036539,106.76895655472596,Asian Restaurant
55,KEBON JERUK,-6.19257205,106.76972549999999,Starbucks,-6.190782721060012,106.76776527926985,Coffee Shop
56,KEBON JERUK,-6.19257205,106.76972549999999,Yamaha Relasi Music and School,-6.19660955409279,106.76910432595324,Music School
57,KEBON JERUK,-6.19257205,106.76972549999999,Mie Ayam Aseng,-6.190627623606798,106.77225593072482,Noodle House
58,KEBON JERUK,-6.19257205,106.76972549999999,Paletas Wey,-6.194763,106.76917,Ice Cream Shop
59,KEBON JERUK,-6.19257205,106.76972549999999,Jl.Panjang Kb.Jeruk,-6.194389980207761,106.7689264250713,Arcade
60,KEBON JERUK,-6.19257205,106.76972549999999,Bakmi Aseng,-6.190624677302582,106.77218643707954,Noodle House
61,KEBON JERUK,-6.19257205,106.76972549999999,Studio Penta SCTV,-6.196367207588158,106.77180515343615,Concert Hall
62,KEBON JERUK,-6.19257205,106.76972549999999,PT. Trans Eurokars (Authorized BMW Dealer),-6.192017519056241,106.76872940917153,Auto Dealership
63,KEBON JERUK,-6.19257205,106.76972549999999,RM Padang Sinar Jaya,-6.190229129770589,106.76661664571039,Indonesian Restaurant
64,KEBON JERUK,-6.19257205,106.76972549999999,Circle K,-6.188799397380621,106.77171432027508,Convenience Store
65,KEBON JERUK,-6.19257205,106.76972549999999,Balé Dahar,-6.192080024710004,106.76884002391665,Indonesian Restaurant
66,KEBON JERUK,-6.19257205,106.76972549999999,Bakmi joss,-6.189539026655016,106.77042613740667,Noodle House
67,KEBON JERUK,-6.19257205,106.76972549999999,Studio 8,-6.191987232292015,106.76544872275697,Concert Hall
68,KEBON JERUK,-6.19257205,106.76972549999999,Podjok rcti,-6.190706219011118,106.76733664918068,Food Court
69,KEBON JERUK,-6.19257205,106.76972549999999,Mandoya Minipao,-6.1893748339938375,106.77059685396767,Bakery
70,KEBON JERUK,-6.19257205,106.76972549999999,Starmart,-6.189024687286995,106.76784038543701,Convenience Store
71,KEBON JERUK,-6.19257205,106.76972549999999,Kantin Komp RCTI,-6.191988710833223,106.76560816073429,Cafeteria
72,KEMBANGAN,-6.193,106.7426,Bersih Sehat,-6.190895175802438,106.74486982715884,Massage Studio
73,KEMBANGAN,-6.193,106.7426,Chatime,-6.190535477937987,106.74328004586452,Bubble Tea Shop
74,KEMBANGAN,-6.193,106.7426,Midori,-6.1908908982150255,106.74481130715625,Japanese Restaurant
75,KEMBANGAN,-6.193,106.7426,Pizza Hut,-6.191699626513188,106.74399244226016,Pizza Place
76,KEMBANGAN,-6.193,106.7426,Kwetiaw Sapi 'Kelapa Gading®,-6.192701524373361,106.74270259784224,Asian Restaurant
77,KEMBANGAN,-6.193,106.7426,Taman Meruya Ilir,-6.195406791538562,106.74066351498378,Park
78,KEMBANGAN,-6.193,106.7426,Bubur Ayam Monas Ny.Cirebon,-6.194581911603269,106.74407073457263,Asian Restaurant
79,KEMBANGAN,-6.193,106.7426,Indomaret,-6.195098355626853,106.73987448590918,Convenience Store
80,KEMBANGAN,-6.193,106.7426,Mie Ayam Akong,-6.195103154310537,106.73885690298079,Noodle House
81,KEMBANGAN,-6.193,106.7426,D'Cost Seafood,-6.1910515870844876,106.73981184879176,Seafood Restaurant
82,KEMBANGAN,-6.193,106.7426,Nasi Uduk dan Seafood Pak Saroni,-6.195065262355165,106.73892987498972,Seafood Restaurant
83,KEMBANGAN,-6.193,106.7426,Nasi Uduk Saroni Meruya,-6.195030248214419,106.73884963540888,Asian Restaurant
84,KEMBANGAN,-6.193,106.7426,ATRIA Furniture PURI Kembangan,-6.1903183582754115,106.74005302508915,Furniture / Home Store
85,KEMBANGAN,-6.193,106.7426,Electronic City,-6.1903949669319305,106.74005878441993,Electronics Store
86,PALMERAH,-6.1910017,106.79436329999999,Mie ayam & Bakso Pak Kardi,-6.188805152245417,106.79490104734991,Noodle House
87,PALMERAH,-6.1910017,106.79436329999999,Starbucks,-6.193131607968229,106.7973542170771,Coffee Shop
88,PALMERAH,-6.1910017,106.79436329999999,CGV Cinemas,-6.188961638091522,106.79640830034454,Multiplex
89,PALMERAH,-6.1910017,106.79436329999999,Bakmi DKI slipi,-6.189797170219653,106.79597917092046,Asian Restaurant
90,PALMERAH,-6.1910017,106.79436329999999,Menara Peninsula Hotel Jakarta,-6.189739567982715,106.79769986591604,Hotel
91,PALMERAH,-6.1910017,106.79436329999999,Indomaret,-6.190748845903343,106.79561445933345,Convenience Store
92,PALMERAH,-6.1910017,106.79436329999999,KFC,-6.190263926943128,106.79509023033883,Fast Food Restaurant
93,PALMERAH,-6.1910017,106.79436329999999,Bakmi DKI,-6.192279349903034,106.7942676260951,Noodle House
94,PALMERAH,-6.1910017,106.79436329999999,healthy club Menara Peninsula 5th floor,-6.189846395470066,106.7978323647787,Gym
95,PALMERAH,-6.1910017,106.79436329999999,Pizza Hut,-6.187639642757864,106.79594282317346,Pizza Place
96,PALMERAH,-6.1910017,106.79436329999999,Erha Clinic,-6.189942417178904,106.79094912502383,Medical Center
97,PALMERAH,-6.1910017,106.79436329999999,Pizza Hut,-6.188948702418078,106.79694367506875,Pizza Place
98,PALMERAH,-6.1910017,106.79436329999999,Wake Cup,-6.190518399080594,106.7975896331337,Coffee Shop
99,PALMERAH,-6.1910017,106.79436329999999,Alfamart Angrek Rosliana,-6.194262193749536,106.79174901936956,Gourmet Shop
100,PALMERAH,-6.1910017,106.79436329999999,Koljem WSA,-6.189024687286995,106.79702281951904,Fast Food Restaurant
101,PALMERAH,-6.1910017,106.79436329999999,Hokben Central Park,-6.19014105746982,106.79004962943559,Fast Food Restaurant
102,TAMAN SARI,-6.14614235,106.818499,Sun City Restaurant and Luxury Club,-6.145805948117324,106.81692453866737,Dim Sum Restaurant
103,TAMAN SARI,-6.14614235,106.818499,Bubur Ayam Mangga Besar 1,-6.147397003699553,106.81840423457533,Chinese Restaurant
104,TAMAN SARI,-6.14614235,106.818499,Nasi Gemuk Jambi,-6.147732,106.818383,Asian Restaurant
105,TAMAN SARI,-6.14614235,106.818499,Proquillid,-6.146613762527085,106.81676387786865,Hardware Store
106,TAMAN SARI,-6.14614235,106.818499,Suncity Karaoke Luxury Club,-6.1459180839453085,106.81723564965262,Karaoke Bar
107,TAMAN SARI,-6.14614235,106.818499,Bubur Aguan,-6.148602754346078,106.81853394162988,Soup Place
108,TAMAN SARI,-6.14614235,106.818499,SONG FA bak kut teh 肉骨苶,-6.147667308842061,106.816358065016,Asian Restaurant
109,TAMAN SARI,-6.14614235,106.818499,Kam Seng 金城,-6.14824396744688,106.81854211194454,Chinese Restaurant
110,TAMAN SARI,-6.14614235,106.818499,"Nasi Uduk - Ayam Goreng ""Jl. Buni""",-6.145021243525233,106.81891219958413,Asian Restaurant
111,TAMAN SARI,-6.14614235,106.818499,Imperial Chef,-6.147684462787572,106.81648921659192,Chinese Restaurant
112,TAMAN SARI,-6.14614235,106.818499,Ta Chia,-6.146923679377256,106.81772261877835,Chinese Restaurant
113,TAMAN SARI,-6.14614235,106.818499,Hay Thien,-6.147954850138737,106.81849006219618,Chinese Restaurant
114,TAMAN SARI,-6.14614235,106.818499,The Packer Lodge,-6.146129590484352,106.81505440015165,Hostel
115,TAMAN SARI,-6.14614235,106.818499,Lac Mei Che 辣妹子,-6.14629671959832,106.81825166499044,Chinese Restaurant
116,TAMAN SARI,-6.14614235,106.818499,Hotel Santika Premiere Hayam Wuruk Jakarta,-6.149321315548054,106.81730194168522,Hotel
117,TAMAN SARI,-6.14614235,106.818499,Sinar Lestari,-6.148956155279519,106.816760708017,Chinese Restaurant
118,TAMAN SARI,-6.14614235,106.818499,Novotel Jakarta Gajah Mada,-6.147225343314371,106.81540060615157,Hotel
119,TAMAN SARI,-6.14614235,106.818499,Bakso Akiaw 99,-6.14981266381681,106.81761118048166,Noodle House
120,TAMAN SARI,-6.14614235,106.818499,Top Yammie,-6.14684068667808,106.81786518891325,Noodle House
121,TAMAN SARI,-6.14614235,106.818499,New Hometown Restaurant,-6.146951056172426,106.81784576435815,Chinese Restaurant
122,TAMAN SARI,-6.14614235,106.818499,The Square,-6.147359742959548,106.81579610463814,Restaurant
123,TAMAN SARI,-6.14614235,106.818499,Diamond club and karaoke,-6.146504057740225,106.81551302199634,Karaoke Bar
124,TAMAN SARI,-6.14614235,106.818499,Little Sheep Chinese Shabu Shabu,-6.14779088928196,106.81455058395606,Chinese Restaurant
125,TAMAN SARI,-6.14614235,106.818499,Token Restaurant Green Central,-6.147465688140946,106.81532199983205,Restaurant
126,TAMAN SARI,-6.14614235,106.818499,Kuetiaw Sapi Aciap,-6.149416219446371,106.82016484729046,Asian Restaurant
127,TAMAN SARI,-6.14614235,106.818499,Henis,-6.149795335862209,106.81786005826292,Bakery
128,TAMAN SARI,-6.14614235,106.818499,Kopi Oey,-6.147480991268182,106.81547224122717,Coffee Shop
129,TAMAN SARI,-6.14614235,106.818499,Starbucks,-6.147472,106.8154,Coffee Shop
130,TAMAN SARI,-6.14614235,106.818499,Bakmi Cong Sim Athek Medan,-6.149787556689957,106.81809747918975,Noodle House
131,TAMAN SARI,-6.14614235,106.818499,Beer Market,-6.1494773319903375,106.8197706440441,Bar
132,TAMAN SARI,-6.14614235,106.818499,Bak Kut Teh Djiba,-6.148298479050806,106.81846204566348,Chinese Restaurant
133,TAMAN SARI,-6.14614235,106.818499,Warteg Gang Mangga,-6.146272056179781,106.81473965696985,Indonesian Restaurant
134,TAMAN SARI,-6.14614235,106.818499,R.M. Medan Pasar Rame,-6.149796909478665,106.81812796444805,Chinese Restaurant
135,TAMAN SARI,-6.14614235,106.818499,Sydney 2000 Diskotik,-6.145430479998933,106.81736297483585,Nightclub
136,TAMAN SARI,-6.14614235,106.818499,Bakmi Khek,-6.147138593964354,106.81824523827618,Noodle House
137,TAMAN SARI,-6.14614235,106.818499,Mercure Jakarta Kota,-6.149029665450308,106.81733326256563,Hotel
138,TAMAN SARI,-6.14614235,106.818499,Joni Steak,-6.1466275470546545,106.81609013636216,Steakhouse
139,TAMAN SARI,-6.14614235,106.818499,Maxim - Fruit Market,-6.147271092534963,106.81591631157208,Farmers Market
140,TAMAN SARI,-6.14614235,106.818499,Geylang Lor 9 Singapore Mangga Besar,-6.148480970700422,106.81850746431085,Asian Restaurant
141,TAMAN SARI,-6.14614235,106.818499,Anna Salon & Spa,-6.149165655837899,106.82029896844239,Salon / Barbershop
142,TAMAN SARI,-6.14614235,106.818499,Lindeteves Trade Center (LTC),-6.14589777199777,106.81705896178688,Shopping Mall
143,TAMAN SARI,-6.14614235,106.818499,Golden Crown Jakarta,-6.142048199436637,106.81676387786865,Nightclub
144,TAMAN SARI,-6.14614235,106.818499,Lesehan Gudeg Jogja Malioboro,-6.1480279397996505,106.8163599309386,Food Truck
145,TAMAN SARI,-6.14614235,106.818499,Warung Nasi Tim BARU,-6.149430675509307,106.82129194242995,Chinese Restaurant
146,TAMAN SARI,-6.14614235,106.818499,Lac Mei Che Huo Kuo,-6.146208598842412,106.81814908237183,Chinese Restaurant
147,TAMAN SARI,-6.14614235,106.818499,Bakmi Ahau 38,-6.149370513060492,106.82114426180893,Noodle House
148,TAMAN SARI,-6.14614235,106.818499,Kwetiau Akang,-6.150005,106.81773,Noodle House
149,TAMAN SARI,-6.14614235,106.818499,Club 36,-6.147144765873809,106.81682006351504,Karaoke Bar
150,TAMAN SARI,-6.14614235,106.818499,Indomaret,-6.147231792664284,106.81749490913482,Convenience Store
151,TAMAN SARI,-6.14614235,106.818499,KFC,-6.145438067173727,106.81720684306187,Fast Food Restaurant
152,TAMAN SARI,-6.14614235,106.818499,Kwetiauw Akang Medan,-6.149799511895065,106.817666436982,Asian Restaurant
153,TAMAN SARI,-6.14614235,106.818499,favehotel LTC Glodok,-6.1463647,106.81684,Hotel
154,TAMAN SARI,-6.14614235,106.818499,KFC,-6.144962725087044,106.81781754357334,Fast Food Restaurant
155,TAMAN SARI,-6.14614235,106.818499,Circle K,-6.146624337833711,106.81733359208863,Convenience Store
156,TAMAN SARI,-6.14614235,106.818499,Suncity VIP Restaurant,-6.145709361301929,106.81706524765549,Asian Restaurant
157,TAMAN SARI,-6.14614235,106.818499,Bakmie Gang Mangga (Doyok),-6.1460794793787485,106.8145039935721,Noodle House
158,TAMAN SARI,-6.14614235,106.818499,Nasi Ayam Hainam APOLLO,-6.144212309966612,106.81526799852301,Chinese Restaurant
159,TAMAN SARI,-6.14614235,106.818499,Rumah Makan Aseng,-6.14978471992527,106.81810561044048,Chinese Restaurant
160,TAMAN SARI,-6.14614235,106.818499,Fairy Garden Hotpot & Chinese Restaurant,-6.149518942253063,106.81960321483507,Chinese Restaurant
161,TAMAN SARI,-6.14614235,106.818499,Sop Buntut Mangga Besar,-6.1479342741727265,106.818496087261,Soup Place
162,TAMAN SARI,-6.14614235,106.818499,RM. Ayam Goreng Seleraku,-6.14953317775811,106.81939444503769,Asian Restaurant
163,TAMAN SARI,-6.14614235,106.818499,Harco Glodok,-6.143520277795078,106.8155300617218,Electronics Store
164,TAMAN SARI,-6.14614235,106.818499,Amaris Hotel Mangga Besar - Jakarta,-6.149385131839535,106.81968998469289,Hotel
165,TAMAN SARI,-6.14614235,106.818499,Orenchi Ramen,-6.14977929105348,106.8182682483408,Ramen Restaurant
166,TAMAN SARI,-6.14614235,106.818499,Bakmi B2 Hoya,-6.149283257966335,106.82103650581509,Noodle House
167,TAMAN SARI,-6.14614235,106.818499,Kwetiau Sapi Akhiang 79 - Gajah Mada,-6.145387,106.8154,Asian Restaurant
168,TAMAN SARI,-6.14614235,106.818499,Sichuan Palace,-6.149219534851861,106.81611073227076,Chinese Restaurant
169,TAMAN SARI,-6.14614235,106.818499,Lawson,-6.149777127340064,106.81818186591295,Convenience Store
170,TAMAN SARI,-6.14614235,106.818499,Gowagyu steak,-6.1498062424147,106.81859720363849,Steakhouse
171,TAMAN SARI,-6.14614235,106.818499,Bakso Rusuk Total Solo,-6.149621892499929,106.81753635406494,Indonesian Restaurant
172,TAMAN SARI,-6.14614235,106.818499,Imperial Chef,-6.147801836249673,106.8162671822185,Chinese Restaurant
173,TAMAN SARI,-6.14614235,106.818499,Everyday Smart Hotel Mangga Besar,-6.149764229795527,106.81976652877997,Bed & Breakfast
174,TAMAN SARI,-6.14614235,106.818499,"Kwetiau ""Akhiang"" Gajah Mada",-6.146208005968767,106.81701671965529,Chinese Restaurant
175,TAMAN SARI,-6.14614235,106.818499,Super Suikiaw,-6.149677894758306,106.81786090135574,Chinese Restaurant
176,TAMAN SARI,-6.14614235,106.818499,Kuo Tie Shantung 77,-6.147734715958747,106.81619285341237,Dumpling Restaurant
177,TAMAN SARI,-6.14614235,106.818499,KFC,-6.143001806858668,106.81637721482767,Fast Food Restaurant
178,TAMBORA,-6.1466142,106.8010456,Jalan Jembatan lima,-6.147105291523855,106.80386978716746,Department Store
179,TAMBORA,-6.1466142,106.8010456,Krendang Raya,-6.149521774464609,106.80338586564363,Food Truck
180,TAMBORA,-6.1466142,106.8010456,Stasiun Angke,-6.14472224224345,106.80077399434124,Train Station
181,TAMBORA,-6.1466142,106.8010456,KFC,-6.146926921552578,106.80411174830256,Fast Food Restaurant
182,TAMBORA,-6.1466142,106.8010456,indomaret,-6.149853584028641,106.80404261651981,Convenience Store
183,TAMBORA,-6.1466142,106.8010456,Warung kopi doa sodara,-6.145134803296824,106.80188225901928,Café
184,TAMBORA,-6.1466142,106.8010456,Angke,-6.142782931106727,106.80183617161876,Garden
185,TAMBORA,-6.1466142,106.8010456,Lapak Eboy,-6.148704329348013,106.80289042326957,Farmers Market
186,TAMBORA,-6.1466142,106.8010456,Trattoria Cucina Italiana,-6.146542129202768,106.79654770518863,Italian Restaurant
187,CEMPAKA PUTIH,-6.181214499999999,106.8685477,Mie Aceh Bungong Cempaka,-6.180463761465719,106.87109886199781,Acehnese Restaurant
188,CEMPAKA PUTIH,-6.181214499999999,106.8685477,Arcici Swiming Pool™,-6.184377394723103,106.8678125077852,Pool
189,CEMPAKA PUTIH,-6.181214499999999,106.8685477,Pizza Hut,-6.181644322790472,106.87207275812955,Pizza Place
190,CEMPAKA PUTIH,-6.181214499999999,106.8685477,Bebek Bentu,-6.181104875988823,106.86764411480324,BBQ Joint
191,CEMPAKA PUTIH,-6.181214499999999,106.8685477,Pizza Hut,-6.179066927893316,106.86618910576647,Pizza Place
192,CEMPAKA PUTIH,-6.181214499999999,106.8685477,Bakso Ciat Solo,-6.184014174878079,106.86670005357307,Indonesian Meatball Place
193,CEMPAKA PUTIH,-6.181214499999999,106.8685477,KFC,-6.179552603859518,106.87158292819464,Fast Food Restaurant
194,GAMBIR,-6.1703,106.8148,RM. Adem Ayem,-6.168777889191461,106.81446968875316,Indonesian Restaurant
195,GAMBIR,-6.1703,106.8148,Roemah Noni,-6.172589728676554,106.81509684284843,Indonesian Restaurant
196,GAMBIR,-6.1703,106.8148,Wita Tour Head Office,-6.1705047683645216,106.81411030765284,Office
197,GAMBIR,-6.1703,106.8148,"Toko Binatu ""AN""",-6.168417218093751,106.81430136794748,Indonesian Restaurant
198,GAMBIR,-6.1703,106.8148,Kopi Kebut Nitro Bar,-6.173219121248765,106.81175351142882,Coffee Shop
199,GAMBIR,-6.1703,106.8148,favehotel Tanah Abang - Cideng,-6.1735858730151705,106.81180240839795,Hotel
200,GAMBIR,-6.1703,106.8148,Soto Mie dan Bakso Sarodja,-6.169087412864743,106.81538627399296,Food Truck
201,GAMBIR,-6.1703,106.8148,Soto Tangkar Depan Dunkin,-6.168987154119106,106.8154035578074,Food Truck
202,GAMBIR,-6.1703,106.8148,Dandy Bakery & Cafe,-6.169824990762937,106.81620597839355,Bakery
203,GAMBIR,-6.1703,106.8148,Petrof Piano,-6.172732561563085,106.81171261680026,Music Venue
204,GAMBIR,-6.1703,106.8148,Depot Es & Masakan Indonesia Nini Thowong,-6.17446347009978,106.8134062191144,Ice Cream Shop
205,GAMBIR,-6.1703,106.8148,Burger King,-6.172196,106.811417,Fast Food Restaurant
206,GAMBIR,-6.1703,106.8148,Merlynn Park Hotel,-6.165899350122955,106.81554172168626,Hotel
207,GAMBIR,-6.1703,106.8148,Lynt Hotel,-6.169045807927305,106.81086372143277,Hotel
208,GAMBIR,-6.1703,106.8148,Citi M Hotel,-6.170565617174976,106.81890223925869,Hotel
209,JOHAR BARU,-6.18312505,106.85533229999999,Pasar Johar Baru,-6.185262918071185,106.85597359188658,Arcade
210,JOHAR BARU,-6.18312505,106.85533229999999,Indomaret,-6.1846163083493195,106.8588592440105,Convenience Store
211,JOHAR BARU,-6.18312505,106.85533229999999,Soto Ayam Madura Percetakan Negara,-6.179702434852403,106.85538455710571,Food Truck
212,JOHAR BARU,-6.18312505,106.85533229999999,Ayam Penyet,-6.185216,106.856021,Indonesian Restaurant
213,KEMAYORAN,-6.1625464999999995,106.85689029999999,Mie Ayam & Es Alpuket Sukawati,-6.163151712529362,106.8612079332952,Noodle House
214,KEMAYORAN,-6.1625464999999995,106.85689029999999,Best Western Plus Kemayoran Hotel,-6.160836015950783,106.85291609476754,Hotel
